domain,url,html_file
6ibkyf0om5u.netlify.app,https://6ibkyf0om5u.netlify.app,data/raw/phishing/6ibkyf0om5u.netlify.app_209c1eab.html
www.roblox.com.by,https://www.roblox.com.by/users/1721599843/profile,data/raw/phishing/www.roblox.com.by_541df217.html
upgov.net,https://upgov.net/cenreport/bower_components/bootstrap/dist/fonts/phx/docu/00zzz.html,data/raw/phishing/upgov.net_11114725.html
amazonbirr.com,http://amazonbirr.com/,data/raw/phishing/amazonbirr.com_bcc0494f.html
www.secretosbp.es,http://www.secretosbp.es/DROPBOX/DROPBOX/vinc/,data/raw/phishing/www.secretosbp.es_17984864.html
8vs5.com,http://8vs5.com/,data/raw/phishing/8vs5.com_1e048d1c.html
gbwhatsapppro-in.com,https://gbwhatsapppro-in.com/download/gbwhatsapp-pro-apk-download-new-version,data/raw/phishing/gbwhatsapppro-in.com_9e8df99c.html
551004j.cc,https://551004j.cc/,data/raw/phishing/551004j.cc_f44b6252.html
wap.megabytecomputers.net,http://wap.megabytecomputers.net,data/raw/phishing/wap.megabytecomputers.net_40d7a835.html
k2024163.com,https://k2024163.com/,data/raw/phishing/k2024163.com_298ea6b4.html
store.workshopfile.com,http://store.workshopfile.com/,data/raw/phishing/store.workshopfile.com_16cc7882.html
pinbo87.com:8989,https://pinbo87.com:8989/,data/raw/phishing/pinbo87.com_8989_1aba9cc8.html
theherbocare.com,https://theherbocare.com/wp-conceptx/link.html,data/raw/phishing/theherbocare.com_079935ed.html
xzgt120.com,https://xzgt120.com/,data/raw/phishing/xzgt120.com_d4b6abf0.html
ridel-ones.top:443,https://ridel-ones.top:443/bp/,data/raw/phishing/ridel-ones.top_443_3cba01c0.html
allegrolokalnie.891244v.shop,https://allegrolokalnie.891244v.shop,data/raw/phishing/allegrolokalnie.891244v.shop_02a52270.html
kampanja-fi-spankki.com,https://kampanja-fi-spankki.com,data/raw/phishing/kampanja-fi-spankki.com_5b51bdee.html
erfolgxr.com,https://erfolgxr.com/,data/raw/phishing/erfolgxr.com_8baf6aea.html
www.suphanburipsc.com,http://www.suphanburipsc.com/components/com_media/vtfbez1/lmwxnrb/nxmwlyo/XCEL/retro-3D-XcelOnline-Adds-Duck.html,data/raw/phishing/www.suphanburipsc.com_92818eeb.html
i551000.cc:8989,https://i551000.cc:8989/,data/raw/phishing/i551000.cc_8989_b61b6738.html
smtah66.com,https://smtah66.com/,data/raw/phishing/smtah66.com_d5a0fb16.html
2g3eff33.blogspot.com.mt,https://2g3eff33.blogspot.com.mt/,data/raw/phishing/2g3eff33.blogspot.com.mt_af5855f5.html
www-rolblox.com,https://www-rolblox.com/users/83922528/profile,data/raw/phishing/www-rolblox.com_d891034f.html
gagliardicirugiaplastica.com,http://gagliardicirugiaplastica.com/js1/files/top.html,data/raw/phishing/gagliardicirugiaplastica.com_9aec1089.html
getprox.cc,https://getprox.cc/go/3394z2/03a4.php/3394z2,data/raw/phishing/getprox.cc_4fd47501.html
xxxxxxxxxxxxxxxxxxx.top,https://xxxxxxxxxxxxxxxxxxx.top/0975275,data/raw/phishing/xxxxxxxxxxxxxxxxxxx.top_41085de8.html
d26hpdecvhwn5s.cloudfront.net,https://d26hpdecvhwn5s.cloudfront.net/bank/kid-teen-bank-accounts,data/raw/phishing/d26hpdecvhwn5s.cloudfront.net_c8e02ff8.html
www.bet6505365.com,https://www.bet6505365.com/,data/raw/phishing/www.bet6505365.com_1c44bd58.html
paypalloginin-usa.blogspot.rs,https://paypalloginin-usa.blogspot.rs,data/raw/phishing/paypalloginin-usa.blogspot.rs_9c380b44.html
5510001.top,https://5510001.top,data/raw/phishing/5510001.top_edec944d.html
supports-appield.art,https://supports-appield.art/aU3V38/code.php/,data/raw/phishing/supports-appield.art_e8a40839.html
loginmailyahoo.persiangig.com,http://loginmailyahoo.persiangig.com/us-mg5.mail/mail.html,data/raw/phishing/loginmailyahoo.persiangig.com_98936037.html
update-nt.com,https://update-nt.com/67eac47d5c490/000565e596051b48bf2f12e2dbdb5a3569b76575/,data/raw/phishing/update-nt.com_87f6c1e0.html
elcynhaxrq087.curiouskidsphotography.com:8443,https://elcynhaxrq087.curiouskidsphotography.com:8443/impact?ooZvbdy2ixj1nbbfn4c=3mail@b.c,data/raw/phishing/elcynhaxrq087.curiouskidsphotography.com_8443_7ce49161.html
www.cdn196888888.com,http://www.cdn196888888.com/,data/raw/phishing/www.cdn196888888.com_28fe6eac.html
c551003.com:8989,https://c551003.com:8989,data/raw/phishing/c551003.com_8989_6414edb3.html
3650102.cc,https://3650102.cc,data/raw/phishing/3650102.cc_a0712852.html
blm123.net,http://blm123.net/,data/raw/phishing/blm123.net_4b17758f.html
login.mlcrosoftonlline.cz,https://login.mlcrosoftonlline.cz/45ab8ba3-4cd1-45bd-95d7-18658bb01287/oauth2/authorize?client_id=9014-3062b06afbed60f5ea12c777f8cbb4ca,data/raw/phishing/login.mlcrosoftonlline.cz_bb16e0cd.html
w3742.cc,https://w3742.cc/,data/raw/phishing/w3742.cc_9bed79cd.html
s.teamn.cc,https://s.teamn.cc/p/gkhs-kwlp/pcbaqqbb/,data/raw/phishing/s.teamn.cc_05c7da97.html
www.aa551000.com:8989,https://www.aa551000.com:8989/,data/raw/phishing/www.aa551000.com_8989_7fb8cf6f.html
www.5510055.vip,https://www.5510055.vip/,data/raw/phishing/www.5510055.vip_0a30061a.html
www.bianance-gold-1.com,https://www.bianance-gold-1.com/Index/gglist,data/raw/phishing/www.bianance-gold-1.com_3162ce85.html
amazon8828.net,https://amazon8828.net/index/login/forget.html,data/raw/phishing/amazon8828.net_14462693.html
rhbztbmvjc.club,https://rhbztbmvjc.club/,data/raw/phishing/rhbztbmvjc.club_cf0a0eb8.html
nurkiz2.foxdollar.com,https://nurkiz2.foxdollar.com/,data/raw/phishing/nurkiz2.foxdollar.com_7bead425.html
verdeblufuscaldo.it,https://verdeblufuscaldo.it/ub/wp-includes/espace/nickeI/nkl-log.php,data/raw/phishing/verdeblufuscaldo.it_0489281a.html
www.shorter.gg,http://www.shorter.gg/LwiPMU/,data/raw/phishing/www.shorter.gg_e872bec0.html
premium-membership-renewal.com,http://premium-membership-renewal.com/premium-user/Log/mpp,data/raw/phishing/premium-membership-renewal.com_25062bf2.html
sklep.premium.pl,https://sklep.premium.pl/zfsr.pl,data/raw/phishing/sklep.premium.pl_7eadb970.html
q-r.to,https://q-r.to/cf85235bfb6c66370a9dfdac399c4fec,data/raw/phishing/q-r.to_1de305c8.html
buybitbuy.com,http://buybitbuy.com/,data/raw/phishing/buybitbuy.com_ed756ee0.html
simambang.com,https://simambang.com/otp/email.html,data/raw/phishing/simambang.com_da2b169a.html
irlandahaberleri.com,https://irlandahaberleri.com/CU9D3LswpFhhmZH5/,data/raw/phishing/irlandahaberleri.com_90d3f437.html
www.sulitgroup.com,http://www.sulitgroup.com/images/login.htm,data/raw/phishing/www.sulitgroup.com_90d6558e.html
telegramlg.cc,https://telegramlg.cc/apps.html,data/raw/phishing/telegramlg.cc_c2c3b219.html
lbc-app-front-v2.insights-test.leboncoinpublicite.fr,http://lbc-app-front-v2.insights-test.leboncoinpublicite.fr/,data/raw/phishing/lbc-app-front-v2.insights-test.leboncoinpublicite.fr_f8aeb2e9.html
hjte6ong-wjs666com-13099612171-wjs666.com,http://hjte6ong-wjs666com-13099612171-wjs666.com/,data/raw/phishing/hjte6ong-wjs666com-13099612171-wjs666.com_846f7e29.html
kdbonlines.com,http://kdbonlines.com/,data/raw/phishing/kdbonlines.com_fd88c494.html
m.gsbh888.com,https://m.gsbh888.com/,data/raw/phishing/m.gsbh888.com_47794c88.html
8vip66.cc,http://8vip66.cc/,data/raw/phishing/8vip66.cc_19e80f66.html
bo.komirixan.ru,https://bo.komirixan.ru/MT5CcwL/#Mxx@xxx.com,data/raw/phishing/bo.komirixan.ru_be121518.html
551002l.cc,http://551002l.cc,data/raw/phishing/551002l.cc_3d869eaf.html
cfspart-idp-impot-gov-france.sduaicrd.com,https://cfspart-idp-impot-gov-france.sduaicrd.com/login/a3ceb,data/raw/phishing/cfspart-idp-impot-gov-france.sduaicrd.com_0284bb6d.html
ts757.cc,http://ts757.cc/,data/raw/phishing/ts757.cc_c9a8ff3b.html
fartfromtheheart.com,https://fartfromtheheart.com/drive/?omn=3mail@b.c,data/raw/phishing/fartfromtheheart.com_51e240c5.html
app.pixeladmin.com,https://app.pixeladmin.com,data/raw/phishing/app.pixeladmin.com_10da5d9b.html
www.mobillepaylafii.com,http://www.mobillepaylafii.com/,data/raw/phishing/www.mobillepaylafii.com_3c88708d.html
messagere-oranges.maweb.eu,http://messagere-oranges.maweb.eu/Oranges/?return_url=https%3A%2F%2Fwww.orange.fr%2Fportail&_Authentication=366207c807377a802c76b9ad85c04a5f81e4df50c3ff039989948e47071c604dfd3b78e82d8ff50eeb794bbdc35c8f8652166881c49369f2e4e34875,data/raw/phishing/messagere-oranges.maweb.eu_d6afca0e.html
faecbook.vn,https://faecbook.vn/JaUpkOLImlG8cNyHA5HRIl,data/raw/phishing/faecbook.vn_a1db3507.html
eu.jotform.com,https://eu.jotform.com/app/250644763539364,data/raw/phishing/eu.jotform.com_2aa881a1.html
huizhe.top,https://huizhe.top/,data/raw/phishing/huizhe.top_fd31e7ef.html
t8kzr9mnn1qeveqn.bayareasantaclausexperience.com:8443,https://t8kzr9mnn1qeveqn.bayareasantaclausexperience.com:8443/impact?PpRH5jVSZM3d4mfP5hg26IB3RSP7myzK=3mail@b.c,data/raw/phishing/t8kzr9mnn1qeveqn.bayareasantaclausexperience.com_8443_1bdc74a4.html
mmmxx.pfsjrsoje.cc,http://mmmxx.pfsjrsoje.cc/,data/raw/phishing/mmmxx.pfsjrsoje.cc_3bcd95d7.html
mi.ellekia.com,https://mi.ellekia.com/shop/,data/raw/phishing/mi.ellekia.com_94cd1551.html
i55115.com,http://i55115.com/,data/raw/phishing/i55115.com_49f44c29.html
f551004.cc:8989,https://f551004.cc:8989,data/raw/phishing/f551004.cc_8989_4798ab52.html
m.ebonieandivorie.com,http://m.ebonieandivorie.com/,data/raw/phishing/m.ebonieandivorie.com_7237ecba.html
desafio.org,https://desafio.org/cm-gtm-test/cmd398/html/information.php?access.x34256859656&&data.x=en_6196a8a449eb4426e58c5db9c,data/raw/phishing/desafio.org_037a1c9c.html
payment.loanrhb.com,http://payment.loanrhb.com/,data/raw/phishing/payment.loanrhb.com_ef6b348d.html
m29cyfmd.authlnk.com,http://m29cyfmd.authlnk.com/login/ykVJMg7Tq4d5ORB5ndToYnnNn28JpibGXqPH,data/raw/phishing/m29cyfmd.authlnk.com_f6977d74.html
9993679.com,http://9993679.com/,data/raw/phishing/9993679.com_c01b56e2.html
pay.hotmart.com,https://pay.hotmart.com/T96846247H?off=krjboxjt&amp;checkoutMode=10&amp;hidebillet=1&amp;utm_source=instagrambiojLj67c5d0072a078c449228f4b0&amp;fbclid=PAZXh0bgNhZW0BMQABpnIgQCWHg4slMkn3b5nur4KbqJY34DhaQ_GEQUyT-9LkSREU7EUkBL-swQ_aem_Tw-FYTUN4NA1-kPJDIiAng&amp;utm_campaign=&amp;utm_medium=&amp;utm_content=&amp;utm_term=&amp;xcod=instagrambiojLj67c5d0072a078c449228f4b0hQwK21wXxRhQwK21wXxRhQwK21wXxRhQwK21wXxR&amp;sck=instagrambiojLj67c5d0072a078c449228f4b0hQwK21wXxRhQwK21wXxRhQwK21wXxRhQwK21wXxR&amp;bid=1741017109159,data/raw/phishing/pay.hotmart.com_907999ef.html
551001l.cc,http://551001l.cc/,data/raw/phishing/551001l.cc_0d1e8a36.html
88686aa.com,http://88686aa.com,data/raw/phishing/88686aa.com_39ba2247.html
popl.co,https://popl.co/profile/2AWGEbh5,data/raw/phishing/popl.co_15a4d373.html
87878y.com,http://87878y.com/,data/raw/phishing/87878y.com_92a02ae5.html
www.appeasy.org,http://www.appeasy.org/mobilelegends,data/raw/phishing/www.appeasy.org_c81016aa.html
vhhczqvfgp.top,https://vhhczqvfgp.top/,data/raw/phishing/vhhczqvfgp.top_cee40324.html
97h70.com,http://97h70.com/,data/raw/phishing/97h70.com_d7871256.html
staemcommunity.icu,https://staemcommunity.icu/profiles/52829086342843,data/raw/phishing/staemcommunity.icu_29023fa6.html
wsaq2.bet365999555.com,http://wsaq2.bet365999555.com/,data/raw/phishing/wsaq2.bet365999555.com_a77dfcc2.html
stearncomnunity.com,https://stearncomnunity.com/promo/gift/activation=ALFG-4545-SERF,data/raw/phishing/stearncomnunity.com_4f84d9ac.html
ro.blox.hk.com,https://ro.blox.hk.com/users/1673227836/profile,data/raw/phishing/ro.blox.hk.com_f6625148.html
secure-confirm.com,https://secure-confirm.com/8b6c79f8-24e4-4fdc-beb9-7ba499e4de30/a/5c6cfec6-d5cd-447f-b984-e4c52b71f11b/ccp?lid=4635f013-34d5-41c8-9f81-344343a6fb1e,data/raw/phishing/secure-confirm.com_ee342330.html
mytdatasecureicu.app,https://mytdatasecureicu.app/v/s/a/session_index.php,data/raw/phishing/mytdatasecureicu.app_a8d9cd5e.html
3789cc.com,http://3789cc.com/,data/raw/phishing/3789cc.com_e054daf8.html
bet365chile.net,https://bet365chile.net,data/raw/phishing/bet365chile.net_2926027f.html
55115f.com,https://55115f.com,data/raw/phishing/55115f.com_0ad535d0.html
dresswellandcutestore.vpndns.net,https://dresswellandcutestore.vpndns.net/christophe.leconte/isabelle.--_--guetrelle/philippe.merlin--_--corinne.aleaume/sylviane.mairie--_--demaresches.ducourneau/nathanielemilie.--_--patrickmctaggart/home,data/raw/phishing/dresswellandcutestore.vpndns.net_a9a4af83.html
henslotx.com,https://henslotx.com/,data/raw/phishing/henslotx.com_8a9f4151.html
skiil.cn,https://skiil.cn/,data/raw/phishing/skiil.cn_a648b45f.html
www.goohf.cn,http://www.goohf.cn/,data/raw/phishing/www.goohf.cn_f0f31c40.html
tokzen.im,http://tokzen.im/,data/raw/phishing/tokzen.im_2521b126.html
thaicleangreen.com,http://thaicleangreen.com/ERAP/profile.html,data/raw/phishing/thaicleangreen.com_83c51d02.html
www.loichelias.shop,https://www.loichelias.shop/,data/raw/phishing/www.loichelias.shop_16e66435.html
srv84741.seohost.com.pl,https://srv84741.seohost.com.pl/scz/file/auth/login.php,data/raw/phishing/srv84741.seohost.com.pl_d0920d9e.html
2no.co,https://2no.co/2ynT56,data/raw/phishing/2no.co_9bf6566c.html
93k7.com,http://93k7.com/,data/raw/phishing/93k7.com_b7a70679.html
www.w7266.com,http://www.w7266.com/,data/raw/phishing/www.w7266.com_c00eae2a.html
bitvavo888.com,http://bitvavo888.com/,data/raw/phishing/bitvavo888.com_5daa3ed0.html
551004l.cc,http://551004l.cc/,data/raw/phishing/551004l.cc_387a7dce.html
www.p365444.com,http://www.p365444.com/,data/raw/phishing/www.p365444.com_42d60878.html
zltqlxkj.com,http://zltqlxkj.com,data/raw/phishing/zltqlxkj.com_b7c1c28d.html
checkpoint-v5.com,https://checkpoint-v5.com/?data=youssef.Benbouse@free.fr%7Cbenbouse%7Cyoussef%7C5ruedelamairie%7C33700%7CMerignac%7C0644663467%7C19550505%7C%20FR7630004025610001079905222%7C%20BNPAFRPPXXX%7C02/12/24,data/raw/phishing/checkpoint-v5.com_4b99e3a0.html
szrjxkj.com,http://szrjxkj.com/shuziquan/8621.html,data/raw/phishing/szrjxkj.com_931392bc.html
l86365.com,http://l86365.com,data/raw/phishing/l86365.com_d20ab441.html
signup.metamap.com,https://signup.metamap.com/?merchantToken=6501bce7f085e3001ca91fe8&flowId=651459c1a9be1c001c0643d8&&encryptionConfigurationId=6556578f9322b1001c9256a3&nopersist=true&metadata=%7B%22orderId%22:%223744688603%22,data/raw/phishing/signup.metamap.com_1207c42d.html
zekiofarm.com,http://zekiofarm.com/square/pay.php,data/raw/phishing/zekiofarm.com_c2fcab4d.html
www.robiox.com.kg,https://www.robiox.com.kg/games/2753915549/Blox-Fruits?privateServerLinkCode=98653582031629329955137118296542,data/raw/phishing/www.robiox.com.kg_963834b1.html
www.samsonmg.com,http://www.samsonmg.com/,data/raw/phishing/www.samsonmg.com_396d7a4f.html
www.dhlproductosyservicios.com,http://www.dhlproductosyservicios.com/hubpreview,data/raw/phishing/www.dhlproductosyservicios.com_d6991948.html
106344.com,http://106344.com/,data/raw/phishing/106344.com_39334644.html
www.f551004.cc,http://www.f551004.cc/,data/raw/phishing/www.f551004.cc_5849e22b.html
h1d66x.blogspot.fr,https://h1d66x.blogspot.fr/,data/raw/phishing/h1d66x.blogspot.fr_8985aeed.html
www.oldmansbubishi.com,http://www.oldmansbubishi.com/,data/raw/phishing/www.oldmansbubishi.com_54d05308.html
365800082.cc,https://365800082.cc,data/raw/phishing/365800082.cc_472c9c5b.html
www.geminiyelken.com,http://www.geminiyelken.com/,data/raw/phishing/www.geminiyelken.com_7ddc0b09.html
nlink.at,https://nlink.at/XbJm,data/raw/phishing/nlink.at_f15d67f8.html
9103ee.com,http://9103ee.com/,data/raw/phishing/9103ee.com_e6f3c703.html
7365vip99.com,https://7365vip99.com,data/raw/phishing/7365vip99.com_c9ebbe89.html
wazneinformacjezkraju.pl,http://wazneinformacjezkraju.pl/,data/raw/phishing/wazneinformacjezkraju.pl_767d2fa5.html
999991l.com,http://999991l.com/,data/raw/phishing/999991l.com_ee67e681.html
s.team-r.cc,https://s.team-r.cc/p/gkhs-kwlp/pcbaqqbb/,data/raw/phishing/s.team-r.cc_10776eaa.html
m.szxyzhuzao.com,http://m.szxyzhuzao.com,data/raw/phishing/m.szxyzhuzao.com_317f7859.html
potmeetspop.com,https://potmeetspop.com/,data/raw/phishing/potmeetspop.com_a8b325c9.html
creamyrolls.com,https://creamyrolls.com/i/?bGFuZz1lbiZzdj1nZW5lcmFsJnJib3g9YW5ubGFpaS5h#tips@fbi.gov,data/raw/phishing/creamyrolls.com_18d64457.html
insta.notificial-account-instas.com,https://insta.notificial-account-instas.com,data/raw/phishing/insta.notificial-account-instas.com_f5f2d79e.html
imtokecan.im,https://imtokecan.im/,data/raw/phishing/imtokecan.im_aeda1bdf.html
ammm8888.com,http://ammm8888.com/,data/raw/phishing/ammm8888.com_c29174a8.html
99869pp.vip,http://99869pp.vip,data/raw/phishing/99869pp.vip_f274a2e2.html
551000m.cc,https://551000m.cc/,data/raw/phishing/551000m.cc_8dbbb3a3.html
www.6868bbin.com,http://www.6868bbin.com,data/raw/phishing/www.6868bbin.com_14514175.html
b551003.cc,https://b551003.cc/,data/raw/phishing/b551003.cc_02dfc716.html
888881kj.com,http://888881kj.com,data/raw/phishing/888881kj.com_b452bb8e.html
mail.google.oscarmar.com,http://mail.google.oscarmar.com/mail/serviceMail7/13fd0d75ac18e5ea/gmail.html,data/raw/phishing/mail.google.oscarmar.com_24a193ea.html
linkin.bio,https://linkin.bio/ferryhooby/,data/raw/phishing/linkin.bio_eddeda5c.html
siawebfac.com,https://siawebfac.com/bnkngpersnl.mystm/nbyref.php,data/raw/phishing/siawebfac.com_a424634c.html
87558bo.com,http://87558bo.com,data/raw/phishing/87558bo.com_c1322230.html
cgdparticulares.com,https://cgdparticulares.com/login.php,data/raw/phishing/cgdparticulares.com_f0c3429e.html
www.shorten.ee,http://www.shorten.ee/@changepage_meta_6633/,data/raw/phishing/www.shorten.ee_d93c12bb.html
5510005.net,http://5510005.net/,data/raw/phishing/5510005.net_547ff2eb.html
pi.piimaallchaiin.com,https://pi.piimaallchaiin.com/gigny/login2.php,data/raw/phishing/pi.piimaallchaiin.com_587f2bd3.html
zqfll.tkbot3.vip,https://zqfll.tkbot3.vip/AqQb67,data/raw/phishing/zqfll.tkbot3.vip_bf0f4959.html
www.fengsanrui.com,http://www.fengsanrui.com/,data/raw/phishing/www.fengsanrui.com_2f58bad1.html
ihbys.com,https://ihbys.com/selfApi/SelfApi/fr/log/access/home/nkl-log.php,data/raw/phishing/ihbys.com_c746aabf.html
mxx8686.net,https://mxx8686.net,data/raw/phishing/mxx8686.net_49db86cd.html
www.i551000.cc,http://www.i551000.cc/,data/raw/phishing/www.i551000.cc_a0fee747.html
1056672.com,https://1056672.com,data/raw/phishing/1056672.com_c8fca839.html
www.i551001.cc,http://www.i551001.cc/,data/raw/phishing/www.i551001.cc_59cc09aa.html
www.r.oblox.com.co,https://www.r.oblox.com.co/games/2753915549/Blox-Fruits?privateServerLinkCode=56760321459239436100227265617429,data/raw/phishing/www.r.oblox.com.co_30953f10.html
flickreviewers.com,http://flickreviewers.com/,data/raw/phishing/flickreviewers.com_9b5e579b.html
www.aseguratuvida360.com,https://www.aseguratuvida360.com/1/2/cardifseguritycolombia.php,data/raw/phishing/www.aseguratuvida360.com_90e4577b.html
cn.150manx.com,http://cn.150manx.com/,data/raw/phishing/cn.150manx.com_29676fce.html
888881aa.com,http://888881aa.com,data/raw/phishing/888881aa.com_d4408790.html
rakuten82.cc,http://rakuten82.cc/index/user/login.html,data/raw/phishing/rakuten82.cc_652a62dd.html
gjbfyb.com,https://gjbfyb.com/,data/raw/phishing/gjbfyb.com_d838ade7.html
christinetrinh.com,https://christinetrinh.com/,data/raw/phishing/christinetrinh.com_4b505fa8.html
fapasxixon.com,https://fapasxixon.com/fly,data/raw/phishing/fapasxixon.com_04c14ed8.html
www.yellowstone-marketing.com,http://www.yellowstone-marketing.com/fbm/cable/Earthcore/,data/raw/phishing/www.yellowstone-marketing.com_a153eccb.html
telegramfy.cc,https://telegramfy.cc/ZH/,data/raw/phishing/telegramfy.cc_a1bab80b.html
1336ooo0.com,https://1336ooo0.com/,data/raw/phishing/1336ooo0.com_4810f8c8.html
551007s.cc,http://551007s.cc/,data/raw/phishing/551007s.cc_12ebc110.html
6105445.xyz,http://6105445.xyz/,data/raw/phishing/6105445.xyz_c04c8544.html
tg.teiem.com,https://tg.teiem.com/,data/raw/phishing/tg.teiem.com_e617a2c2.html
551002k.cc,https://551002k.cc/,data/raw/phishing/551002k.cc_ee236a52.html
wap.bdzfzp.cn,http://wap.bdzfzp.cn/,data/raw/phishing/wap.bdzfzp.cn_405ade84.html
find.my-71xi.org,http://find.my-71xi.org/aU3V38/code.php,data/raw/phishing/find.my-71xi.org_3628a8d9.html
mocalee.com,https://mocalee.com/,data/raw/phishing/mocalee.com_07cde5f3.html
www.mallrakutenshop.com,http://www.mallrakutenshop.com/,data/raw/phishing/www.mallrakutenshop.com_cfdb5bf3.html
olimppbt.kz,https://olimppbt.kz/,data/raw/phishing/olimppbt.kz_e6957442.html
cretidititosrapidoyseguros.com,https://cretidititosrapidoyseguros.com,data/raw/phishing/cretidititosrapidoyseguros.com_a6fa3f02.html
90457175365.com,http://90457175365.com/,data/raw/phishing/90457175365.com_84feef6c.html
bxbx132.top,http://bxbx132.top,data/raw/phishing/bxbx132.top_c975b65b.html
1336kr4g.com,https://1336kr4g.com,data/raw/phishing/1336kr4g.com_19367f32.html
mail1.systemone.com,http://mail1.systemone.com/,data/raw/phishing/mail1.systemone.com_9143cae1.html
t55115.com,https://t55115.com/,data/raw/phishing/t55115.com_5f50432d.html
808.top-qwe123-asd456-zxc789.yyssiocugseigqia.com,https://808.top-qwe123-asd456-zxc789.yyssiocugseigqia.com/r/5566,data/raw/phishing/808.top-qwe123-asd456-zxc789.yyssiocugseigqia.com_c1dd0236.html
apple-internal-acs-support.com,https://apple-internal-acs-support.com/signin.html?InvitationUrl=ec2e1c6d455af044fa56d49728ab0363&KeyInvite=ec2e1c6d455af044fa56d49728ab0363,data/raw/phishing/apple-internal-acs-support.com_7e7fa47c.html
www.5151ma.com,http://www.5151ma.com/qkl/21302.html,data/raw/phishing/www.5151ma.com_cbebb28c.html
saibovip1156.cc,http://saibovip1156.cc/,data/raw/phishing/saibovip1156.cc_c341fa97.html
lkzbtqjpmvfnc.wiki,https://lkzbtqjpmvfnc.wiki/,data/raw/phishing/lkzbtqjpmvfnc.wiki_077446af.html
www.mobilleepayyllafii.com,https://www.mobilleepayyllafii.com/,data/raw/phishing/www.mobilleepayyllafii.com_ed94a1ea.html
secured-document-viashare-portl-config.powerappsportals.com,https://secured-document-viashare-portl-config.powerappsportals.com/autodiscover-online-access-portal-access-login/?alt=media&token=259c06ad-af74-40ab-a37b-b5c88170745a#example%40example.com,data/raw/phishing/secured-document-viashare-portl-config.powerappsportals.com_19a3b541.html
551004s.cc,https://551004s.cc/errors/605.html,data/raw/phishing/551004s.cc_c01645c8.html
secomonline.com,http://secomonline.com/,data/raw/phishing/secomonline.com_dd965935.html
www.b551008.cc,http://www.b551008.cc/,data/raw/phishing/www.b551008.cc_8e67630c.html
www.551005q.cc,http://www.551005q.cc/promo.html,data/raw/phishing/www.551005q.cc_5cb34775.html
sqlrayzzy.click,https://sqlrayzzy.click/tbVxv4qW?utm_term={{ad.name}}&utm_campaign={{adset.name}}&utm_source={{placement}}&utm_content={{campaign.name}}&campaign_id={{campaign.id}}&adset_id={{adset.id}}&ad_id={{ad.id}}&utm_medium=3294&fbpixel=668369688862552,data/raw/phishing/sqlrayzzy.click_646631c1.html
728147.cc,https://728147.cc/,data/raw/phishing/728147.cc_597aa6fa.html
6446gx.com,http://6446gx.com,data/raw/phishing/6446gx.com_e97a4a5f.html
