screenshot_path,domain,hash_id,is_phishing
data/raw\screenshots\legit\www.adsrvr.org_3fdb188d.png,www.adsrvr.org,3fdb188d,0
data/raw\screenshots\phishing\steamcommunrity.com_e161bc59.png,steamcommunrity.com,e161bc59,1
data/raw\screenshots\phishing\agripro-tracteur-564478.com_320bb7ef.png,agripro-tracteur-564478.com,320bb7ef,1
data/raw\screenshots\phishing\dresswellandcutestore.vpndns.net_a9a4af83.png,dresswellandcutestore.vpndns.net,a9a4af83,1
data/raw\screenshots\legit\disqus.com_7a4831a2.png,disqus.com,7a4831a2,0
data/raw\screenshots\legit\www.infolinks.com_a5d18a25.png,www.infolinks.com,a5d18a25,0
data/raw\screenshots\phishing\telegrrag.cc_2946361e.png,telegrrag.cc,2946361e,1
data/raw\screenshots\legit\www.Producthunt.com_28d8a8b5.png,www.Producthunt.com,28d8a8b5,0
data/raw\screenshots\legit\bracketchallenge.ncaa.com_e0b36255.png,bracketchallenge.ncaa.com,e0b36255,0
data/raw\screenshots\legit\www.rug.nl_37166eb4.png,www.rug.nl,37166eb4,0
data/raw\screenshots\phishing\c551004.cc_8989_1ace9ee3.png,c551004.cc,8989,1
data/raw\screenshots\legit\lululemon.com_0f1ad02b.png,lululemon.com,0f1ad02b,0
data/raw\screenshots\legit\g2.com_ca224e31.png,g2.com,ca224e31,0
data/raw\screenshots\phishing\2986.262656.xyz_7dc2dc7d.png,2986.262656.xyz,7dc2dc7d,1
data/raw\screenshots\legit\vkplay.ru_fe5ddb8d.png,vkplay.ru,fe5ddb8d,0
data/raw\screenshots\phishing\facebookproxyip.com_32bfd40b.png,facebookproxyip.com,32bfd40b,1
data/raw\screenshots\phishing\551007t.cc_42feff3d.png,551007t.cc,42feff3d,1
data/raw\screenshots\phishing\web86.secure-secure.co.uk_467a5cbd.png,web86.secure-secure.co.uk,467a5cbd,1
data/raw\screenshots\phishing\jh1.xuexi02.top_99a63352.png,jh1.xuexi02.top,99a63352,1
data/raw\screenshots\phishing\office-whctklbfqsmxrv.com_f6a13463.png,office-whctklbfqsmxrv.com,f6a13463,1
data/raw\screenshots\phishing\88haibo.com_a770109a.png,88haibo.com,a770109a,1
data/raw\screenshots\legit\abo.lepoint.fr_150be1b4.png,abo.lepoint.fr,150be1b4,0
data/raw\screenshots\legit\www.brivo.com_bd097e27.png,www.brivo.com,bd097e27,0
data/raw\screenshots\legit\www.kennasecurity.com_92ff52e3.png,www.kennasecurity.com,92ff52e3,0
data/raw\screenshots\legit\nyaa.si_30f8a81c.png,nyaa.si,30f8a81c,0
data/raw\screenshots\legit\www.smule.com_d2dc8a8a.png,www.smule.com,d2dc8a8a,0
data/raw\screenshots\legit\worldoftanks.eu_643e66f9.png,worldoftanks.eu,643e66f9,0
data/raw\screenshots\legit\www.tampabay.com_45a04fab.png,www.tampabay.com,45a04fab,0
data/raw\screenshots\legit\www.tenable.com_f886107d.png,www.tenable.com,f886107d,0
data/raw\screenshots\phishing\sites.google.com_434b53ca.png,sites.google.com,434b53ca,1
data/raw\screenshots\phishing\6c8bc.vip_1bf8f88d.png,6c8bc.vip,1bf8f88d,1
data/raw\screenshots\legit\www.centurylink.net_1f2e1d59.png,www.centurylink.net,1f2e1d59,0
data/raw\screenshots\phishing\888cp009.com_cd73920c.png,888cp009.com,cd73920c,1
data/raw\screenshots\phishing\6666999.vip_7c94bb60.png,6666999.vip,7c94bb60,1
data/raw\screenshots\legit\www.tucows.com_80f5094d.png,www.tucows.com,80f5094d,0
data/raw\screenshots\legit\www.digg.com_4fb01a95.png,www.digg.com,4fb01a95,0
data/raw\screenshots\legit\www.louisvuitton.com_185d8523.png,www.louisvuitton.com,185d8523,0
data/raw\screenshots\phishing\www.551005k.cc_3556642a.png,www.551005k.cc,3556642a,1
data/raw\screenshots\legit\www.sexvid.xxx_01950540.png,www.sexvid.xxx,01950540,0
data/raw\screenshots\legit\www.lego.com_42f15e79.png,www.lego.com,42f15e79,0
data/raw\screenshots\legit\www.extra.cz_107a62e8.png,www.extra.cz,107a62e8,0
data/raw\screenshots\legit\www.jigsawplanet.com_5f343175.png,www.jigsawplanet.com,5f343175,0
data/raw\screenshots\phishing\roblox.ls_18bc0a55.png,roblox.ls,18bc0a55,1
data/raw\screenshots\phishing\westcoastchopers.com_0b87b2ef.png,westcoastchopers.com,0b87b2ef,1
data/raw\screenshots\phishing\551008s.cc_25bec79c.png,551008s.cc,25bec79c,1
data/raw\screenshots\legit\www.zendesk.com_7b643b73.png,www.zendesk.com,7b643b73,0
data/raw\screenshots\legit\vkplay.ru_ddfd7d55.png,vkplay.ru,ddfd7d55,0
data/raw\screenshots\legit\www.ig.com.br_392ba7ca.png,www.ig.com.br,392ba7ca,0
data/raw\screenshots\phishing\zyxstar.com_4e6e15e6.png,zyxstar.com,4e6e15e6,1
data/raw\screenshots\legit\uchi.ru_106c3d43.png,uchi.ru,106c3d43,0
data/raw\screenshots\legit\www.umass.edu_e52ecaef.png,www.umass.edu,e52ecaef,0
data/raw\screenshots\legit\www.obilet.com_47015f41.png,www.obilet.com,47015f41,0
data/raw\screenshots\legit\www.limelight.pk_e83d8f5f.png,www.limelight.pk,e83d8f5f,0
data/raw\screenshots\legit\www.zoznam.sk_3259a87f.png,www.zoznam.sk,3259a87f,0
data/raw\screenshots\legit\www.unian.ua_8f8608b7.png,www.unian.ua,8f8608b7,0
data/raw\screenshots\phishing\located.phone-onli.info_790a0b89.png,located.phone-onli.info,790a0b89,1
data/raw\screenshots\phishing\irlandahaberleri.com_90d3f437.png,irlandahaberleri.com,90d3f437,1
data/raw\screenshots\phishing\ln.run_9883936a.png,ln.run,9883936a,1
data/raw\screenshots\phishing\ixi.me_ecdc012a.png,ixi.me,ecdc012a,1
data/raw\screenshots\phishing\secured-document-viashare-portl-config.powerappsportals.com_19a3b541.png,secured-document-viashare-portl-config.powerappsportals.com,19a3b541,1
data/raw\screenshots\phishing\srv84741.seohost.com.pl_d0920d9e.png,srv84741.seohost.com.pl,d0920d9e,1
data/raw\screenshots\legit\www.softlayer.com_771f6555.png,www.softlayer.com,771f6555,0
data/raw\screenshots\legit\cms.megaphone.fm_ff5acf34.png,cms.megaphone.fm,ff5acf34,0
data/raw\screenshots\phishing\66976qwp.com_bde2082c.png,66976qwp.com,bde2082c,1
data/raw\screenshots\legit\www.pornhat.one_d4ac929b.png,www.pornhat.one,d4ac929b,0
data/raw\screenshots\phishing\sherazmehmoodqureshi.pk_761d9983.png,sherazmehmoodqureshi.pk,761d9983,1
data/raw\screenshots\legit\www.ikea.com_6240340e.png,www.ikea.com,6240340e,0
data/raw\screenshots\phishing\lubainnovacion.com_b56454dc.png,lubainnovacion.com,b56454dc,1
data/raw\screenshots\legit\bit.ly_d05142b5.png,bit.ly,d05142b5,0
data/raw\screenshots\legit\ethz.ch_32a39f3c.png,ethz.ch,32a39f3c,0
data/raw\screenshots\phishing\551007n.cc_f3275f3a.png,551007n.cc,f3275f3a,1
data/raw\screenshots\legit\www.thenation.com_e6ddfae4.png,www.thenation.com,e6ddfae4,0
data/raw\screenshots\phishing\saibovip0311.cc_78d80d1d.png,saibovip0311.cc,78d80d1d,1
data/raw\screenshots\legit\www.powerbi.com_a64829bc.png,www.powerbi.com,a64829bc,0
data/raw\screenshots\legit\www.dingtalk.com_666f035b.png,www.dingtalk.com,666f035b,0
data/raw\screenshots\phishing\thomwin.com_43de4249.png,thomwin.com,43de4249,1
data/raw\screenshots\legit\traffmonetizer.com_4f130f7e.png,traffmonetizer.com,4f130f7e,0
data/raw\screenshots\legit\withgoogle.com_21716bc8.png,withgoogle.com,21716bc8,0
data/raw\screenshots\legit\www.youdao.com_8f159819.png,www.youdao.com,8f159819,0
data/raw\screenshots\legit\www.spb.ru_a62c1676.png,www.spb.ru,a62c1676,0
data/raw\screenshots\legit\www.producthunt.com_db16f013.png,www.producthunt.com,db16f013,0
data/raw\screenshots\phishing\www.secretosbp.es_17984864.png,www.secretosbp.es,17984864,1
data/raw\screenshots\legit\www.consultant.ru_a5be66c9.png,www.consultant.ru,a5be66c9,0
data/raw\screenshots\phishing\i90314bq.beget.tech_466b6d5c.png,i90314bq.beget.tech,466b6d5c,1
data/raw\screenshots\phishing\dpsjxqgfhzow.love_e0ebd84e.png,dpsjxqgfhzow.love,e0ebd84e,1
data/raw\screenshots\legit\www.huaweicloud.com_c1a09d70.png,www.huaweicloud.com,c1a09d70,0
data/raw\screenshots\legit\hentaila.tv_1cbe5f70.png,hentaila.tv,1cbe5f70,0
data/raw\screenshots\phishing\55115b.com_25f3d3f5.png,55115b.com,25f3d3f5,1
data/raw\screenshots\legit\b2blog.beeline.ru_9cf2ab69.png,b2blog.beeline.ru,9cf2ab69,0
data/raw\screenshots\legit\www.kooora.com_09b000b7.png,www.kooora.com,09b000b7,0
data/raw\screenshots\legit\ctrls.in_750ca5cf.png,ctrls.in,750ca5cf,0
data/raw\screenshots\phishing\www.pittur.pitimbu.pb.gov.br_7fd4e0b0.png,www.pittur.pitimbu.pb.gov.br,7fd4e0b0,1
data/raw\screenshots\phishing\888881e.com_b27ab53c.png,888881e.com,b27ab53c,1
data/raw\screenshots\legit\www.singaporeair.com_13d9ad5f.png,www.singaporeair.com,13d9ad5f,0
data/raw\screenshots\phishing\bzgheiyuql.shop_b47ef848.png,bzgheiyuql.shop,b47ef848,1
data/raw\screenshots\phishing\365.qwe123-asd456-zxc789.365645.top_833a020c.png,365.qwe123-asd456-zxc789.365645.top,833a020c,1
data/raw\screenshots\phishing\600900.vip_e84ceaf7.png,600900.vip,e84ceaf7,1
data/raw\screenshots\phishing\ceceo.shop_c7d41d85.png,ceceo.shop,c7d41d85,1
data/raw\screenshots\phishing\www.shorten.tv_722b137a.png,www.shorten.tv,722b137a,1
data/raw\screenshots\legit\www.dhl.de_c586098a.png,www.dhl.de,c586098a,0
data/raw\screenshots\legit\t.me_9d8d554f.png,t.me,9d8d554f,0
data/raw\screenshots\phishing\7893656.vip_364f5e7b.png,7893656.vip,364f5e7b,1
data/raw\screenshots\legit\appfoundry.mypurecloud.com_41284bce.png,appfoundry.mypurecloud.com,41284bce,0
data/raw\screenshots\phishing\8vip66.cc_19e80f66.png,8vip66.cc,19e80f66,1
data/raw\screenshots\phishing\b551003.cc_02dfc716.png,b551003.cc,02dfc716,1
data/raw\screenshots\phishing\wap.sloancanyonchurch.com_b7cd1842.png,wap.sloancanyonchurch.com,b7cd1842,1
data/raw\screenshots\legit\www.tokyomotion.net_f21d8245.png,www.tokyomotion.net,f21d8245,0
data/raw\screenshots\legit\hentaiforce.net_2dcc87d9.png,hentaiforce.net,2dcc87d9,0
data/raw\screenshots\phishing\e551007.cc_03db1a2c.png,e551007.cc,03db1a2c,1
data/raw\screenshots\phishing\87558bo.com_c1322230.png,87558bo.com,c1322230,1
data/raw\screenshots\legit\www.teacherspayteachers.com_443_4f7679de.png,www.teacherspayteachers.com,443,0
data/raw\screenshots\legit\www.cwi.nl_157e7f32.png,www.cwi.nl,157e7f32,0
data/raw\screenshots\legit\www.tradesoft.ru_f0a17da2.png,www.tradesoft.ru,f0a17da2,0
data/raw\screenshots\phishing\365.qwe123-asd456-zxc789.xinxuezz.com_195e3786.png,365.qwe123-asd456-zxc789.xinxuezz.com,195e3786,1
data/raw\screenshots\legit\www.zendesk.com_889ec5e4.png,www.zendesk.com,889ec5e4,0
data/raw\screenshots\legit\www.google.co.tz_3b60c237.png,www.google.co.tz,3b60c237,0
data/raw\screenshots\legit\www.miui.com_42c4c2c4.png,www.miui.com,42c4c2c4,0
data/raw\screenshots\legit\www.iana.org_05ae3091.png,www.iana.org,05ae3091,0
data/raw\screenshots\legit\miro.com_da484731.png,miro.com,da484731,0
data/raw\screenshots\legit\www.lego.com_ff3aae12.png,www.lego.com,ff3aae12,0
data/raw\screenshots\phishing\you1.knowitall.wiki_bc7993d2.png,you1.knowitall.wiki,bc7993d2,1
data/raw\screenshots\phishing\ppt.cc_1ac19b6d.png,ppt.cc,1ac19b6d,1
data/raw\screenshots\phishing\6105445.xyz_c04c8544.png,6105445.xyz,c04c8544,1
data/raw\screenshots\phishing\i55115.com_49f44c29.png,i55115.com,49f44c29,1
data/raw\screenshots\phishing\fernandacoracini.com_878cd974.png,fernandacoracini.com,878cd974,1
data/raw\screenshots\phishing\pinbo87.com_8989_1aba9cc8.png,pinbo87.com,8989,1
data/raw\screenshots\legit\www.thesaurus.com_c951678e.png,www.thesaurus.com,c951678e,0
data/raw\screenshots\phishing\888cp005.com_aa6ee97a.png,888cp005.com,aa6ee97a,1
data/raw\screenshots\legit\zenodo.org_2a4a7cdb.png,zenodo.org,2a4a7cdb,0
data/raw\screenshots\legit\dnevnik.ru_85740c2d.png,dnevnik.ru,85740c2d,0
data/raw\screenshots\phishing\m.hzlhk1026.com_6135517f.png,m.hzlhk1026.com,6135517f,1
data/raw\screenshots\legit\www.getgrass.io_a15acba9.png,www.getgrass.io,a15acba9,0
data/raw\screenshots\phishing\6666339.vip_eb348b81.png,6666339.vip,eb348b81,1
data/raw\screenshots\phishing\686t.vip_218c0a90.png,686t.vip,218c0a90,1
data/raw\screenshots\legit\www.spacex.com_733e2397.png,www.spacex.com,733e2397,0
data/raw\screenshots\legit\www.tomshardware.com_8dce997e.png,www.tomshardware.com,8dce997e,0
data/raw\screenshots\legit\xn--l3cg7a8a0cwa3f.com_dc802c04.png,xn--l3cg7a8a0cwa3f.com,dc802c04,0
data/raw\screenshots\phishing\c551003.com_8989_6414edb3.png,c551003.com,8989,1
data/raw\screenshots\phishing\one.link_1b8e79ec.png,one.link,1b8e79ec,1
data/raw\screenshots\phishing\goldenalaska.biz_aff70105.png,goldenalaska.biz,aff70105,1
data/raw\screenshots\legit\www.snowflake.com_2e633a22.png,www.snowflake.com,2e633a22,0
data/raw\screenshots\phishing\s.team-n.cc_0f9c9554.png,s.team-n.cc,0f9c9554,1
data/raw\screenshots\legit\www.rnp.br_358df84b.png,www.rnp.br,358df84b,0
data/raw\screenshots\legit\www.limelight.pk_48dfd15a.png,www.limelight.pk,48dfd15a,0
data/raw\screenshots\legit\www.krstarica.com_24c02fa0.png,www.krstarica.com,24c02fa0,0
data/raw\screenshots\legit\www.buffalo.edu_6e185948.png,www.buffalo.edu,6e185948,0
data/raw\screenshots\legit\overleaf.com_01db3bef.png,overleaf.com,01db3bef,0
data/raw\screenshots\legit\chishi.ir_b5cf2dc2.png,chishi.ir,b5cf2dc2,0
data/raw\screenshots\phishing\rhbztbmvjc.club_cf0a0eb8.png,rhbztbmvjc.club,cf0a0eb8,1
data/raw\screenshots\legit\www.boutell.com_e2e04f59.png,www.boutell.com,e2e04f59,0
data/raw\screenshots\legit\www.360.cn_6e89800d.png,www.360.cn,6e89800d,0
data/raw\screenshots\legit\hotxv.com_92d4c8ad.png,hotxv.com,92d4c8ad,0
data/raw\screenshots\legit\xero.com_b6c3d26a.png,xero.com,b6c3d26a,0
data/raw\screenshots\phishing\sterlingbiz.club_e43bbd82.png,sterlingbiz.club,e43bbd82,1
data/raw\screenshots\phishing\dub.sh_29c25143.png,dub.sh,29c25143,1
data/raw\screenshots\phishing\credit-agricolessss.tode.cz_83b9f122.png,credit-agricolessss.tode.cz,83b9f122,1
data/raw\screenshots\legit\www.google.com.au_f1785b33.png,www.google.com.au,f1785b33,0
data/raw\screenshots\legit\bracketchallenge.ncaa.com_aebe2222.png,bracketchallenge.ncaa.com,aebe2222,0
data/raw\screenshots\legit\www.sgnic.sg_931d2a35.png,www.sgnic.sg,931d2a35,0
data/raw\screenshots\phishing\ixbuxedexw.shop_f76143d2.png,ixbuxedexw.shop,f76143d2,1
data/raw\screenshots\phishing\www.c551003.com_47d83b09.png,www.c551003.com,47d83b09,1
data/raw\screenshots\legit\pluto.tv_443_92f486a3.png,pluto.tv,443,0
data/raw\screenshots\legit\ausweisapp.bund.de_3402d5aa.png,ausweisapp.bund.de,3402d5aa,0
data/raw\screenshots\phishing\lbc-app-front-v2.insights-test.leboncoinpublicite.fr_f8aeb2e9.png,lbc-app-front-v2.insights-test.leboncoinpublicite.fr,f8aeb2e9,1
data/raw\screenshots\legit\www.icicibank.com_de24b426.png,www.icicibank.com,de24b426,0
data/raw\screenshots\phishing\www.dropbox.com_cbdfc259.png,www.dropbox.com,cbdfc259,1
data/raw\screenshots\phishing\globalinventorysolutions.com_faaf1a72.png,globalinventorysolutions.com,faaf1a72,1
data/raw\screenshots\legit\www.usps.com_0d8f700e.png,www.usps.com,0d8f700e,0
data/raw\screenshots\phishing\midiakit.net_8c830e49.png,midiakit.net,8c830e49,1
data/raw\screenshots\legit\www.lindependant.fr_fdb2d315.png,www.lindependant.fr,fdb2d315,0
data/raw\screenshots\legit\ixdzs.tw_37552b18.png,ixdzs.tw,37552b18,0
data/raw\screenshots\legit\www.telegraph.co.uk_bff0cd3b.png,www.telegraph.co.uk,bff0cd3b,0
data/raw\screenshots\legit\www.businessweek.com_ed5e12c2.png,www.businessweek.com,ed5e12c2,0
data/raw\screenshots\legit\www.ilfattoquotidiano.it_ac48e03c.png,www.ilfattoquotidiano.it,ac48e03c,0
data/raw\screenshots\legit\www.mobiledokan.com_b2b14219.png,www.mobiledokan.com,b2b14219,0
data/raw\screenshots\phishing\vn.run_30b44fd1.png,vn.run,30b44fd1,1
data/raw\screenshots\phishing\officiallmlbbredeem.merchats.com_933ee852.png,officiallmlbbredeem.merchats.com,933ee852,1
data/raw\screenshots\legit\www.learncbse.in_0876eb45.png,www.learncbse.in,0876eb45,0
data/raw\screenshots\legit\www.albumaty.com_e8544e43.png,www.albumaty.com,e8544e43,0
data/raw\screenshots\phishing\3650112.cc_1b1fbb8b.png,3650112.cc,1b1fbb8b,1
data/raw\screenshots\legit\www.priceline.com_a073ebfd.png,www.priceline.com,a073ebfd,0
data/raw\screenshots\phishing\verificationoultook365s.com_654d2812.png,verificationoultook365s.com,654d2812,1
data/raw\screenshots\legit\www.google.gr_ef286af3.png,www.google.gr,ef286af3,0
data/raw\screenshots\legit\doaj.org_36853300.png,doaj.org,36853300,0
data/raw\screenshots\legit\www.anshinnavi.auone.jp_327696f7.png,www.anshinnavi.auone.jp,327696f7,0
data/raw\screenshots\phishing\www.in.mt_15c8f95c.png,www.in.mt,15c8f95c,1
data/raw\screenshots\legit\www.unian.ua_6c3feb1d.png,www.unian.ua,6c3feb1d,0
data/raw\screenshots\legit\www.google.com.py_fdc65e4b.png,www.google.com.py,fdc65e4b,0
data/raw\screenshots\phishing\www.lovemusicforall.com_e49d521b.png,www.lovemusicforall.com,e49d521b,1
data/raw\screenshots\legit\csmonitor.com_443_e2584ac5.png,csmonitor.com,443,0
data/raw\screenshots\legit\www.revenuecat.com_ec6cf558.png,www.revenuecat.com,ec6cf558,0
data/raw\screenshots\phishing\libertyrunhome.com_b37aad91.png,libertyrunhome.com,b37aad91,1
data/raw\screenshots\phishing\www.loichelias.shop_16e66435.png,www.loichelias.shop,16e66435,1
data/raw\screenshots\legit\www.ml.com_3794c3c2.png,www.ml.com,3794c3c2,0
data/raw\screenshots\legit\www.dhl.de_b1abb725.png,www.dhl.de,b1abb725,0
data/raw\screenshots\phishing\bitcbtlform.net_cbb75ace.png,bitcbtlform.net,cbb75ace,1
data/raw\screenshots\phishing\dhlhr.webauthor.com_63c8a36c.png,dhlhr.webauthor.com,63c8a36c,1
data/raw\screenshots\legit\adblockplus.org_4f53b873.png,adblockplus.org,4f53b873,0
data/raw\screenshots\legit\www.360.cn_98e255ec.png,www.360.cn,98e255ec,0
data/raw\screenshots\legit\priceline.com_3bede9e9.png,priceline.com,3bede9e9,0
data/raw\screenshots\legit\zenodo.org_dfbc4214.png,zenodo.org,dfbc4214,0
data/raw\screenshots\phishing\827581.cc_066efcc7.png,827581.cc,066efcc7,1
data/raw\screenshots\phishing\suscripcion-suspendida-2025.com_1312783c.png,suscripcion-suspendida-2025.com,1312783c,1
data/raw\screenshots\legit\www.infoworld.com_7f402e6c.png,www.infoworld.com,7f402e6c,0
data/raw\screenshots\phishing\potmeetspop.com_a8b325c9.png,potmeetspop.com,a8b325c9,1
data/raw\screenshots\phishing\www.bsswapp.com_54cca3e6.png,www.bsswapp.com,54cca3e6,1
data/raw\screenshots\legit\www.infolinks.com_cdedfda3.png,www.infolinks.com,cdedfda3,0
data/raw\screenshots\legit\www.rnp.br_858adba8.png,www.rnp.br,858adba8,0
data/raw\screenshots\legit\hackaday.com_7227cc3b.png,hackaday.com,7227cc3b,0
data/raw\screenshots\legit\www.spb.ru_b782cbbf.png,www.spb.ru,b782cbbf,0
data/raw\screenshots\phishing\mocalee.com_07cde5f3.png,mocalee.com,07cde5f3,1
data/raw\screenshots\legit\nyaa.si_d49e1053.png,nyaa.si,d49e1053,0
data/raw\screenshots\legit\support.digitallocker.gov.in_5e54571c.png,support.digitallocker.gov.in,5e54571c,0
data/raw\screenshots\phishing\www.c551005.com_b591b9d1.png,www.c551005.com,b591b9d1,1
data/raw\screenshots\legit\www3.doubleclick.com_16b3ee9f.png,www3.doubleclick.com,16b3ee9f,0
data/raw\screenshots\legit\www.doubleclick.com_0c310948.png,www.doubleclick.com,0c310948,0
data/raw\screenshots\phishing\evxuqjtkhbzlo.wiki_ca053b62.png,evxuqjtkhbzlo.wiki,ca053b62,1
data/raw\screenshots\legit\www.ya.ru_7eb816b7.png,www.ya.ru,7eb816b7,0
data/raw\screenshots\legit\www.myfitnesspal.com_aa857ddd.png,www.myfitnesspal.com,aa857ddd,0
data/raw\screenshots\phishing\sxhhtest.com_f7de085f.png,sxhhtest.com,f7de085f,1
data/raw\screenshots\legit\www.mos.ru_0badfb21.png,www.mos.ru,0badfb21,0
data/raw\screenshots\phishing\app.amzonexe.com_541b557f.png,app.amzonexe.com,541b557f,1
data/raw\screenshots\phishing\888123aa.com_c2deb0db.png,888123aa.com,c2deb0db,1
data/raw\screenshots\phishing\i551005.cc_3720572d.png,i551005.cc,3720572d,1
data/raw\screenshots\phishing\xqa.soundestlink.com_a436c8d6.png,xqa.soundestlink.com,a436c8d6,1
data/raw\screenshots\legit\www.dynatrace.com_1825090c.png,www.dynatrace.com,1825090c,0
data/raw\screenshots\legit\amp.azcentral.com_704a0b3b.png,amp.azcentral.com,704a0b3b,0
data/raw\screenshots\legit\tuoitre.vn_f447cf3f.png,tuoitre.vn,f447cf3f,0
data/raw\screenshots\phishing\bitvavo888.com_5daa3ed0.png,bitvavo888.com,5daa3ed0,1
data/raw\screenshots\phishing\continue-updteservbillnetfixcase-id.cricketshoe.com_a4d56f6f.png,continue-updteservbillnetfixcase-id.cricketshoe.com,a4d56f6f,1
data/raw\screenshots\phishing\saibo779.cc_5ecec7ad.png,saibo779.cc,5ecec7ad,1
data/raw\screenshots\legit\taoa.com_9c603421.png,taoa.com,9c603421,0
data/raw\screenshots\legit\www.avg.com_6f0cb2b0.png,www.avg.com,6f0cb2b0,0
data/raw\screenshots\legit\www.coches.net_a9726900.png,www.coches.net,a9726900,0
data/raw\screenshots\legit\letsencrypt.org_c66ef90b.png,letsencrypt.org,c66ef90b,0
data/raw\screenshots\legit\www.taoa.com_4401a45d.png,www.taoa.com,4401a45d,0
data/raw\screenshots\phishing\9993679.com_c01b56e2.png,9993679.com,c01b56e2,1
data/raw\screenshots\phishing\nwxjbctfpozlq.shop_85afa3f1.png,nwxjbctfpozlq.shop,85afa3f1,1
data/raw\screenshots\legit\www.xiaoyi.com_72d95c42.png,www.xiaoyi.com,72d95c42,0
data/raw\screenshots\phishing\www.ruyi-infotech.com_2f40e2da.png,www.ruyi-infotech.com,2f40e2da,1
data/raw\screenshots\legit\datasummit.venturebeat.com_45355e5a.png,datasummit.venturebeat.com,45355e5a,0
data/raw\screenshots\legit\www.xero.com_443_24d4fd98.png,www.xero.com,443,0
data/raw\screenshots\phishing\028saibo.com_fda97b34.png,028saibo.com,fda97b34,1
data/raw\screenshots\phishing\365.505-606-707-808-909.hkxyjz.cn_ac62fb0c.png,365.505-606-707-808-909.hkxyjz.cn,ac62fb0c,1
data/raw\screenshots\phishing\neneo.shop_309b4f5d.png,neneo.shop,309b4f5d,1
data/raw\screenshots\phishing\cicliscipio.com_c08ba967.png,cicliscipio.com,c08ba967,1
data/raw\screenshots\legit\www.ipcc.ch_ffaed9d0.png,www.ipcc.ch,ffaed9d0,0
data/raw\screenshots\phishing\unity-quetes.com_620c7cd0.png,unity-quetes.com,620c7cd0,1
data/raw\screenshots\legit\www.wholefoodsmarket.com_f30b4327.png,www.wholefoodsmarket.com,f30b4327,0
data/raw\screenshots\legit\google.co.ao_c4e38a1d.png,google.co.ao,c4e38a1d,0
data/raw\screenshots\phishing\3656xx.vip_df3ea30b.png,3656xx.vip,df3ea30b,1
data/raw\screenshots\phishing\staemcomunmutty.com_5475a2df.png,staemcomunmutty.com,5475a2df,1
data/raw\screenshots\phishing\zqfll.tkbot3.vip_bf0f4959.png,zqfll.tkbot3.vip,bf0f4959,1
data/raw\screenshots\legit\www.outbrain.com_17e20cd0.png,www.outbrain.com,17e20cd0,0
data/raw\screenshots\legit\www.google.co.ao_63b613a8.png,www.google.co.ao,63b613a8,0
data/raw\screenshots\legit\www.jstor.org_8f88bd1d.png,www.jstor.org,8f88bd1d,0
data/raw\screenshots\phishing\88tt88w.com_9c56dff6.png,88tt88w.com,9c56dff6,1
data/raw\screenshots\phishing\cb905.com_f97d8f42.png,cb905.com,f97d8f42,1
data/raw\screenshots\phishing\roblox.mq_b9efad91.png,roblox.mq,b9efad91,1
data/raw\screenshots\phishing\b551002.cc_61cfaa9e.png,b551002.cc,61cfaa9e,1
data/raw\screenshots\legit\www.ctrls.in_372c5fc8.png,www.ctrls.in,372c5fc8,0
data/raw\screenshots\legit\www.fotor.com_a4b3aea2.png,www.fotor.com,a4b3aea2,0
data/raw\screenshots\phishing\551007s.cc_12ebc110.png,551007s.cc,12ebc110,1
data/raw\screenshots\phishing\551000p.cc_0329a03f.png,551000p.cc,0329a03f,1
data/raw\screenshots\legit\www.pdffiller.com_2bdf5661.png,www.pdffiller.com,2bdf5661,0
data/raw\screenshots\legit\www.doaj.org_bc9911bf.png,www.doaj.org,bc9911bf,0
data/raw\screenshots\legit\www.hankyung.com_753eb336.png,www.hankyung.com,753eb336,0
data/raw\screenshots\phishing\imntokqen.com_f73f7f20.png,imntokqen.com,f73f7f20,1
data/raw\screenshots\phishing\trxcivil.com_e9611f17.png,trxcivil.com,e9611f17,1
data/raw\screenshots\phishing\55115f.com_0ad535d0.png,55115f.com,0ad535d0,1
data/raw\screenshots\legit\www.outbrain.com_24293670.png,www.outbrain.com,24293670,0
data/raw\screenshots\legit\documentation.hyprmx.com_282f214d.png,documentation.hyprmx.com,282f214d,0
data/raw\screenshots\legit\www.louisvuitton.com_92634292.png,www.louisvuitton.com,92634292,0
data/raw\screenshots\phishing\secomonline.com_dd965935.png,secomonline.com,dd965935,1
data/raw\screenshots\phishing\1b375bcda594bd6f.bet235e.com_0c14a3e2.png,1b375bcda594bd6f.bet235e.com,0c14a3e2,1
data/raw\screenshots\legit\www.progressive.com_781c517c.png,www.progressive.com,781c517c,0
data/raw\screenshots\legit\dondominio.com_5f6ab91f.png,dondominio.com,5f6ab91f,0
data/raw\screenshots\legit\www.hyprmx.com_a60f2345.png,www.hyprmx.com,a60f2345,0
data/raw\screenshots\phishing\www.i551000.cc_a0fee747.png,www.i551000.cc,a0fee747,1
data/raw\screenshots\legit\www.harvard.edu_71ea4734.png,www.harvard.edu,71ea4734,0
data/raw\screenshots\legit\visualstudio.com_b209aba7.png,visualstudio.com,b209aba7,0
data/raw\screenshots\legit\pavietnam.vn_74187e3d.png,pavietnam.vn,74187e3d,0
data/raw\screenshots\legit\www.hwg.org_9c1ed752.png,www.hwg.org,9c1ed752,0
